product_name,period,vintage,publication_date,price_type,price,yearID,monthID,dayID
Advanced Biofuel RIN,Current Year,2012,8/9/12,average,0.485,2012,8,9
Advanced Biofuel RIN,Current Year,2012,8/10/12,average,0.49,2012,8,10
Advanced Biofuel RIN,Current Year,2012,8/13/12,average,0.485,2012,8,13
Advanced Biofuel RIN,Current Year,2012,8/14/12,average,0.47,2012,8,14
Advanced Biofuel RIN,Current Year,2012,8/15/12,average,0.465,2012,8,15
Advanced Biofuel RIN,Current Year,2012,8/16/12,average,0.46,2012,8,16
Advanced Biofuel RIN,Current Year,2012,8/17/12,average,0.46,2012,8,17
Advanced Biofuel RIN,Current Year,2012,8/20/12,average,0.45,2012,8,20
Advanced Biofuel RIN,Current Year,2012,8/21/12,average,0.385,2012,8,21
Advanced Biofuel RIN,Current Year,2012,8/22/12,average,0.325,2012,8,22
Advanced Biofuel RIN,Current Year,2012,8/23/12,average,0.325,2012,8,23
Advanced Biofuel RIN,Current Year,2012,8/24/12,average,0.3575,2012,8,24
Advanced Biofuel RIN,Current Year,2012,8/27/12,average,0.365,2012,8,27
Advanced Biofuel RIN,Current Year,2012,8/28/12,average,0.385,2012,8,28
Advanced Biofuel RIN,Current Year,2012,8/29/12,average,0.37,2012,8,29
Advanced Biofuel RIN,Current Year,2012,8/30/12,average,0.37,2012,8,30
Advanced Biofuel RIN,Current Year,2012,8/31/12,average,0.365,2012,8,31
Advanced Biofuel RIN,Current Year,2012,9/4/12,average,0.3725,2012,9,4
Advanced Biofuel RIN,Current Year,2012,9/5/12,average,0.37,2012,9,5
Advanced Biofuel RIN,Current Year,2012,9/6/12,average,0.375,2012,9,6
Advanced Biofuel RIN,Current Year,2012,9/7/12,average,0.375,2012,9,7
Advanced Biofuel RIN,Current Year,2012,9/10/12,average,0.38,2012,9,10
Advanced Biofuel RIN,Current Year,2012,9/11/12,average,0.38,2012,9,11
Advanced Biofuel RIN,Current Year,2012,9/12/12,average,0.38,2012,9,12
Advanced Biofuel RIN,Current Year,2012,9/13/12,average,0.38,2012,9,13
Advanced Biofuel RIN,Current Year,2012,9/14/12,average,0.38,2012,9,14
Advanced Biofuel RIN,Current Year,2012,9/17/12,average,0.38,2012,9,17
Advanced Biofuel RIN,Current Year,2012,9/18/12,average,0.39,2012,9,18
Advanced Biofuel RIN,Current Year,2012,9/19/12,average,0.42,2012,9,19
Advanced Biofuel RIN,Current Year,2012,9/20/12,average,0.425,2012,9,20
Advanced Biofuel RIN,Current Year,2012,9/21/12,average,0.46,2012,9,21
Advanced Biofuel RIN,Current Year,2012,9/24/12,average,0.445,2012,9,24
Advanced Biofuel RIN,Current Year,2012,9/25/12,average,0.5,2012,9,25
Advanced Biofuel RIN,Current Year,2012,9/26/12,average,0.5,2012,9,26
Advanced Biofuel RIN,Current Year,2012,9/27/12,average,0.51,2012,9,27
Advanced Biofuel RIN,Current Year,2012,9/28/12,average,0.515,2012,9,28
Advanced Biofuel RIN,Current Year,2012,10/1/12,average,0.48,2012,10,1
Advanced Biofuel RIN,Current Year,2012,10/2/12,average,0.44,2012,10,2
Advanced Biofuel RIN,Current Year,2012,10/3/12,average,0.415,2012,10,3
Advanced Biofuel RIN,Current Year,2012,10/4/12,average,0.39,2012,10,4
Advanced Biofuel RIN,Current Year,2012,10/5/12,average,0.37,2012,10,5
Advanced Biofuel RIN,Current Year,2012,10/8/12,average,0.345,2012,10,8
Advanced Biofuel RIN,Current Year,2012,10/9/12,average,0.37,2012,10,9
Advanced Biofuel RIN,Current Year,2012,10/10/12,average,0.35,2012,10,10
Advanced Biofuel RIN,Current Year,2012,10/11/12,average,0.35,2012,10,11
Advanced Biofuel RIN,Current Year,2012,10/12/12,average,0.365,2012,10,12
Advanced Biofuel RIN,Current Year,2012,10/15/12,average,0.3725,2012,10,15
Advanced Biofuel RIN,Current Year,2012,10/16/12,average,0.39,2012,10,16
Advanced Biofuel RIN,Current Year,2012,10/17/12,average,0.4,2012,10,17
Advanced Biofuel RIN,Current Year,2012,10/18/12,average,0.41,2012,10,18
Advanced Biofuel RIN,Current Year,2012,10/19/12,average,0.41,2012,10,19
Advanced Biofuel RIN,Current Year,2012,10/22/12,average,0.41,2012,10,22
Advanced Biofuel RIN,Current Year,2012,10/23/12,average,0.415,2012,10,23
Advanced Biofuel RIN,Current Year,2012,10/24/12,average,0.415,2012,10,24
Advanced Biofuel RIN,Current Year,2012,10/25/12,average,0.41,2012,10,25
Advanced Biofuel RIN,Current Year,2012,10/26/12,average,0.41,2012,10,26
Advanced Biofuel RIN,Current Year,2012,10/29/12,average,0.41,2012,10,29
Advanced Biofuel RIN,Current Year,2012,10/30/12,average,0.385,2012,10,30
Advanced Biofuel RIN,Current Year,2012,10/31/12,average,0.43,2012,10,31
Advanced Biofuel RIN,Current Year,2012,11/1/12,average,0.42,2012,11,1
Advanced Biofuel RIN,Current Year,2012,11/2/12,average,0.44,2012,11,2
Advanced Biofuel RIN,Current Year,2012,11/5/12,average,0.44,2012,11,5
Advanced Biofuel RIN,Current Year,2012,11/6/12,average,0.44,2012,11,6
Advanced Biofuel RIN,Current Year,2012,11/7/12,average,0.42,2012,11,7
Advanced Biofuel RIN,Current Year,2012,11/8/12,average,0.425,2012,11,8
Advanced Biofuel RIN,Current Year,2012,11/9/12,average,0.46,2012,11,9
Advanced Biofuel RIN,Current Year,2012,11/12/12,average,0.465,2012,11,12
Advanced Biofuel RIN,Current Year,2012,11/13/12,average,0.465,2012,11,13
Advanced Biofuel RIN,Current Year,2012,11/14/12,average,0.48,2012,11,14
Advanced Biofuel RIN,Current Year,2012,11/15/12,average,0.47,2012,11,15
Advanced Biofuel RIN,Current Year,2012,11/16/12,average,0.48,2012,11,16
Advanced Biofuel RIN,Current Year,2012,11/19/12,average,0.48,2012,11,19
Advanced Biofuel RIN,Current Year,2012,11/20/12,average,0.475,2012,11,20
Advanced Biofuel RIN,Current Year,2012,11/21/12,average,0.51,2012,11,21
Advanced Biofuel RIN,Current Year,2012,11/26/12,average,0.485,2012,11,26
Advanced Biofuel RIN,Current Year,2012,11/27/12,average,0.485,2012,11,27
Advanced Biofuel RIN,Current Year,2012,11/28/12,average,0.5,2012,11,28
Advanced Biofuel RIN,Current Year,2012,11/29/12,average,0.48,2012,11,29
Advanced Biofuel RIN,Current Year,2012,11/30/12,average,0.47,2012,11,30
Advanced Biofuel RIN,Current Year,2012,12/3/12,average,0.5,2012,12,3
Advanced Biofuel RIN,Current Year,2012,12/4/12,average,0.49,2012,12,4
Advanced Biofuel RIN,Current Year,2012,12/5/12,average,0.49,2012,12,5
Advanced Biofuel RIN,Current Year,2012,12/6/12,average,0.49,2012,12,6
Advanced Biofuel RIN,Current Year,2012,12/7/12,average,0.495,2012,12,7
Advanced Biofuel RIN,Current Year,2012,12/10/12,average,0.48,2012,12,10
Advanced Biofuel RIN,Current Year,2012,12/11/12,average,0.485,2012,12,11
Advanced Biofuel RIN,Current Year,2012,12/12/12,average,0.49,2012,12,12
Advanced Biofuel RIN,Current Year,2012,12/13/12,average,0.495,2012,12,13
Advanced Biofuel RIN,Current Year,2012,12/14/12,average,0.475,2012,12,14
Advanced Biofuel RIN,Current Year,2012,12/17/12,average,0.475,2012,12,17
Advanced Biofuel RIN,Current Year,2012,12/18/12,average,0.485,2012,12,18
Advanced Biofuel RIN,Current Year,2012,12/19/12,average,0.485,2012,12,19
Advanced Biofuel RIN,Current Year,2012,12/20/12,average,0.51,2012,12,20
Advanced Biofuel RIN,Current Year,2012,12/21/12,average,0.51,2012,12,21
Advanced Biofuel RIN,Current Year,2012,12/24/12,average,0.51,2012,12,24
Advanced Biofuel RIN,Current Year,2012,12/26/12,average,0.51,2012,12,26
Advanced Biofuel RIN,Current Year,2012,12/27/12,average,0.555,2012,12,27
Advanced Biofuel RIN,Current Year,2012,12/28/12,average,0.545,2012,12,28
Advanced Biofuel RIN,Current Year,2012,12/31/12,average,0.55,2012,12,31
Advanced Biofuel RIN,Current Year,2013,1/2/13,average,0.4,2013,1,2
Advanced Biofuel RIN,Current Year,2013,1/3/13,average,0.37,2013,1,3
Advanced Biofuel RIN,Current Year,2013,1/4/13,average,0.37,2013,1,4
Advanced Biofuel RIN,Current Year,2013,1/7/13,average,0.43,2013,1,7
Advanced Biofuel RIN,Current Year,2013,1/8/13,average,0.43,2013,1,8
Advanced Biofuel RIN,Current Year,2013,1/9/13,average,0.49,2013,1,9
Advanced Biofuel RIN,Current Year,2013,1/10/13,average,0.47,2013,1,10
Advanced Biofuel RIN,Current Year,2013,1/11/13,average,0.48,2013,1,11
Advanced Biofuel RIN,Current Year,2013,1/14/13,average,0.425,2013,1,14
Advanced Biofuel RIN,Current Year,2013,1/15/13,average,0.39,2013,1,15
Advanced Biofuel RIN,Current Year,2013,1/16/13,average,0.38,2013,1,16
Advanced Biofuel RIN,Current Year,2013,1/17/13,average,0.39,2013,1,17
Advanced Biofuel RIN,Current Year,2013,1/18/13,average,0.405,2013,1,18
Advanced Biofuel RIN,Current Year,2013,1/22/13,average,0.405,2013,1,22
Advanced Biofuel RIN,Current Year,2013,1/23/13,average,0.4,2013,1,23
Advanced Biofuel RIN,Current Year,2013,1/24/13,average,0.4,2013,1,24
Advanced Biofuel RIN,Current Year,2013,1/25/13,average,0.425,2013,1,25
Advanced Biofuel RIN,Current Year,2013,1/28/13,average,0.435,2013,1,28
Advanced Biofuel RIN,Current Year,2013,1/29/13,average,0.495,2013,1,29
Advanced Biofuel RIN,Current Year,2013,1/30/13,average,0.505,2013,1,30
Advanced Biofuel RIN,Current Year,2013,1/31/13,average,0.53,2013,1,31
Advanced Biofuel RIN,Current Year,2013,2/1/13,average,0.53,2013,2,1
Advanced Biofuel RIN,Current Year,2013,2/4/13,average,0.515,2013,2,4
Advanced Biofuel RIN,Current Year,2013,2/5/13,average,0.515,2013,2,5
Advanced Biofuel RIN,Current Year,2013,2/6/13,average,0.515,2013,2,6
Advanced Biofuel RIN,Current Year,2013,2/7/13,average,0.515,2013,2,7
Advanced Biofuel RIN,Current Year,2013,2/8/13,average,0.535,2013,2,8
Advanced Biofuel RIN,Current Year,2013,2/11/13,average,0.575,2013,2,11
Advanced Biofuel RIN,Current Year,2013,2/12/13,average,0.575,2013,2,12
Advanced Biofuel RIN,Current Year,2013,2/13/13,average,0.535,2013,2,13
Advanced Biofuel RIN,Current Year,2013,2/14/13,average,0.525,2013,2,14
Advanced Biofuel RIN,Current Year,2013,2/15/13,average,0.52,2013,2,15
Advanced Biofuel RIN,Current Year,2013,2/19/13,average,0.52,2013,2,19
Advanced Biofuel RIN,Current Year,2013,2/20/13,average,0.52,2013,2,20
Advanced Biofuel RIN,Current Year,2013,2/21/13,average,0.585,2013,2,21
Advanced Biofuel RIN,Current Year,2013,2/22/13,average,0.58,2013,2,22
Advanced Biofuel RIN,Current Year,2013,2/25/13,average,0.575,2013,2,25
Advanced Biofuel RIN,Current Year,2013,2/26/13,average,0.6,2013,2,26
Advanced Biofuel RIN,Current Year,2013,2/27/13,average,0.63,2013,2,27
Advanced Biofuel RIN,Current Year,2013,2/28/13,average,0.67,2013,2,28
Advanced Biofuel RIN,Current Year,2013,3/1/13,average,0.72,2013,3,1
Advanced Biofuel RIN,Current Year,2013,3/4/13,average,0.8,2013,3,4
Advanced Biofuel RIN,Current Year,2013,3/5/13,average,0.835,2013,3,5
Advanced Biofuel RIN,Current Year,2013,3/6/13,average,0.825,2013,3,6
Advanced Biofuel RIN,Current Year,2013,3/7/13,average,0.825,2013,3,7
Advanced Biofuel RIN,Current Year,2013,3/8/13,average,1.07,2013,3,8
Advanced Biofuel RIN,Current Year,2013,3/11/13,average,1.045,2013,3,11
Advanced Biofuel RIN,Current Year,2013,3/12/13,average,0.98,2013,3,12
Advanced Biofuel RIN,Current Year,2013,3/13/13,average,0.91,2013,3,13
Advanced Biofuel RIN,Current Year,2013,3/14/13,average,0.795,2013,3,14
Advanced Biofuel RIN,Current Year,2013,3/15/13,average,0.83,2013,3,15
Advanced Biofuel RIN,Current Year,2013,3/18/13,average,0.82,2013,3,18
Advanced Biofuel RIN,Current Year,2013,3/19/13,average,0.775,2013,3,19
Advanced Biofuel RIN,Current Year,2013,3/20/13,average,0.75,2013,3,20
Advanced Biofuel RIN,Current Year,2013,3/21/13,average,0.74,2013,3,21
Advanced Biofuel RIN,Current Year,2013,3/22/13,average,0.755,2013,3,22
Advanced Biofuel RIN,Current Year,2013,3/25/13,average,0.735,2013,3,25
Advanced Biofuel RIN,Current Year,2013,3/26/13,average,0.75,2013,3,26
Advanced Biofuel RIN,Current Year,2013,3/27/13,average,0.785,2013,3,27
Advanced Biofuel RIN,Current Year,2013,3/28/13,average,0.795,2013,3,28
Advanced Biofuel RIN,Current Year,2013,4/1/13,average,0.77,2013,4,1
Advanced Biofuel RIN,Current Year,2013,4/2/13,average,0.765,2013,4,2
Advanced Biofuel RIN,Current Year,2013,4/3/13,average,0.77,2013,4,3
Advanced Biofuel RIN,Current Year,2013,4/4/13,average,0.77,2013,4,4
Advanced Biofuel RIN,Current Year,2013,4/5/13,average,0.82,2013,4,5
Advanced Biofuel RIN,Current Year,2013,4/8/13,average,0.91,2013,4,8
Advanced Biofuel RIN,Current Year,2013,4/9/13,average,0.97,2013,4,9
Advanced Biofuel RIN,Current Year,2013,4/10/13,average,0.9,2013,4,10
Advanced Biofuel RIN,Current Year,2013,4/11/13,average,0.85,2013,4,11
Advanced Biofuel RIN,Current Year,2013,4/12/13,average,0.84,2013,4,12
Advanced Biofuel RIN,Current Year,2013,4/15/13,average,0.775,2013,4,15
Advanced Biofuel RIN,Current Year,2013,4/16/13,average,0.855,2013,4,16
Advanced Biofuel RIN,Current Year,2013,4/17/13,average,0.77,2013,4,17
Advanced Biofuel RIN,Current Year,2013,4/18/13,average,0.78,2013,4,18
Advanced Biofuel RIN,Current Year,2013,4/19/13,average,0.77,2013,4,19
Advanced Biofuel RIN,Current Year,2013,4/22/13,average,0.77,2013,4,22
Advanced Biofuel RIN,Current Year,2013,4/23/13,average,0.765,2013,4,23
Advanced Biofuel RIN,Current Year,2013,4/24/13,average,0.755,2013,4,24
Advanced Biofuel RIN,Current Year,2013,4/25/13,average,0.755,2013,4,25
Advanced Biofuel RIN,Current Year,2013,4/26/13,average,0.76,2013,4,26
Advanced Biofuel RIN,Current Year,2013,4/29/13,average,0.805,2013,4,29
Advanced Biofuel RIN,Current Year,2013,4/30/13,average,0.865,2013,4,30
Advanced Biofuel RIN,Current Year,2013,5/1/13,average,0.88,2013,5,1
Advanced Biofuel RIN,Current Year,2013,5/2/13,average,0.86,2013,5,2
Advanced Biofuel RIN,Current Year,2013,5/3/13,average,0.84,2013,5,3
Advanced Biofuel RIN,Current Year,2013,5/6/13,average,0.875,2013,5,6
Advanced Biofuel RIN,Current Year,2013,5/7/13,average,0.91,2013,5,7
Advanced Biofuel RIN,Current Year,2013,5/8/13,average,0.91,2013,5,8
Advanced Biofuel RIN,Current Year,2013,5/9/13,average,0.91,2013,5,9
Advanced Biofuel RIN,Current Year,2013,5/10/13,average,0.9,2013,5,10
Advanced Biofuel RIN,Current Year,2013,5/13/13,average,0.89,2013,5,13
Advanced Biofuel RIN,Current Year,2013,5/14/13,average,0.91,2013,5,14
Advanced Biofuel RIN,Current Year,2013,5/15/13,average,0.925,2013,5,15
Advanced Biofuel RIN,Current Year,2013,5/16/13,average,0.93,2013,5,16
Advanced Biofuel RIN,Current Year,2013,5/17/13,average,0.93,2013,5,17
Advanced Biofuel RIN,Current Year,2013,5/20/13,average,0.975,2013,5,20
Advanced Biofuel RIN,Current Year,2013,5/21/13,average,1,2013,5,21
Advanced Biofuel RIN,Current Year,2013,5/22/13,average,0.985,2013,5,22
Advanced Biofuel RIN,Current Year,2013,5/23/13,average,0.95,2013,5,23
Advanced Biofuel RIN,Current Year,2013,5/24/13,average,0.94,2013,5,24
Advanced Biofuel RIN,Current Year,2013,5/28/13,average,0.955,2013,5,28
Advanced Biofuel RIN,Current Year,2013,5/29/13,average,1.03,2013,5,29
Advanced Biofuel RIN,Current Year,2013,5/30/13,average,1.035,2013,5,30
Advanced Biofuel RIN,Current Year,2013,5/31/13,average,1.035,2013,5,31
Advanced Biofuel RIN,Current Year,2013,6/3/13,average,1.08,2013,6,3
Advanced Biofuel RIN,Current Year,2013,6/4/13,average,1.08,2013,6,4
Advanced Biofuel RIN,Current Year,2013,6/5/13,average,1.05,2013,6,5
Advanced Biofuel RIN,Current Year,2013,6/6/13,average,1.06,2013,6,6
Advanced Biofuel RIN,Current Year,2013,6/7/13,average,1.045,2013,6,7
Advanced Biofuel RIN,Current Year,2013,6/10/13,average,1.0575,2013,6,10
Advanced Biofuel RIN,Current Year,2013,6/11/13,average,1.0175,2013,6,11
Advanced Biofuel RIN,Current Year,2013,6/12/13,average,1.015,2013,6,12
Advanced Biofuel RIN,Current Year,2013,6/13/13,average,1.005,2013,6,13
Advanced Biofuel RIN,Current Year,2013,6/14/13,average,1.01,2013,6,14
Advanced Biofuel RIN,Current Year,2013,6/17/13,average,1.015,2013,6,17
Advanced Biofuel RIN,Current Year,2013,6/18/13,average,1.00875,2013,6,18
Advanced Biofuel RIN,Current Year,2013,6/19/13,average,1.015,2013,6,19
Advanced Biofuel RIN,Current Year,2013,6/20/13,average,1.025,2013,6,20
Advanced Biofuel RIN,Current Year,2013,6/21/13,average,1.04,2013,6,21
Advanced Biofuel RIN,Current Year,2013,6/24/13,average,1.045,2013,6,24
Advanced Biofuel RIN,Current Year,2013,6/25/13,average,1.03,2013,6,25
Advanced Biofuel RIN,Current Year,2013,6/26/13,average,1.035,2013,6,26
Advanced Biofuel RIN,Current Year,2013,6/27/13,average,1.04,2013,6,27
Advanced Biofuel RIN,Current Year,2013,6/28/13,average,1.06,2013,6,28
Advanced Biofuel RIN,Current Year,2013,7/1/13,average,1.09,2013,7,1
Advanced Biofuel RIN,Current Year,2013,7/2/13,average,1.085,2013,7,2
Advanced Biofuel RIN,Current Year,2013,7/3/13,average,1.08,2013,7,3
Advanced Biofuel RIN,Current Year,2013,7/5/13,average,1.08,2013,7,5
Advanced Biofuel RIN,Current Year,2013,7/8/13,average,1.1,2013,7,8
Advanced Biofuel RIN,Current Year,2013,7/9/13,average,1.125,2013,7,9
Advanced Biofuel RIN,Current Year,2013,7/10/13,average,1.205,2013,7,10
Advanced Biofuel RIN,Current Year,2013,7/11/13,average,1.18,2013,7,11
Advanced Biofuel RIN,Current Year,2013,7/12/13,average,1.205,2013,7,12
Advanced Biofuel RIN,Current Year,2013,7/15/13,average,1.29,2013,7,15
Advanced Biofuel RIN,Current Year,2013,7/16/13,average,1.375,2013,7,16
Advanced Biofuel RIN,Current Year,2013,7/17/13,average,1.44,2013,7,17
Advanced Biofuel RIN,Current Year,2013,7/18/13,average,1.465,2013,7,18
Advanced Biofuel RIN,Current Year,2013,7/19/13,average,1.39,2013,7,19
Advanced Biofuel RIN,Current Year,2013,7/22/13,average,1.39,2013,7,22
Advanced Biofuel RIN,Current Year,2013,7/23/13,average,1.38,2013,7,23
Advanced Biofuel RIN,Current Year,2013,7/24/13,average,1.295,2013,7,24
Advanced Biofuel RIN,Current Year,2013,7/25/13,average,1.09,2013,7,25
Advanced Biofuel RIN,Current Year,2013,7/26/13,average,1.035,2013,7,26
Advanced Biofuel RIN,Current Year,2013,7/29/13,average,1.005,2013,7,29
Advanced Biofuel RIN,Current Year,2013,7/30/13,average,1.08,2013,7,30
Advanced Biofuel RIN,Current Year,2013,7/31/13,average,1.1325,2013,7,31
Advanced Biofuel RIN,Current Year,2013,8/1/13,average,1.17,2013,8,1
Advanced Biofuel RIN,Current Year,2013,8/2/13,average,1.1,2013,8,2
Advanced Biofuel RIN,Current Year,2013,8/5/13,average,1.105,2013,8,5
Advanced Biofuel RIN,Current Year,2013,8/6/13,average,0.975,2013,8,6
Advanced Biofuel RIN,Current Year,2013,8/7/13,average,0.86,2013,8,7
Advanced Biofuel RIN,Current Year,2013,8/8/13,average,0.72,2013,8,8
Advanced Biofuel RIN,Current Year,2013,8/9/13,average,0.775,2013,8,9
Advanced Biofuel RIN,Current Year,2013,8/12/13,average,0.795,2013,8,12
Advanced Biofuel RIN,Current Year,2013,8/13/13,average,0.82,2013,8,13
Advanced Biofuel RIN,Current Year,2013,8/14/13,average,0.84,2013,8,14
Advanced Biofuel RIN,Current Year,2013,8/15/13,average,0.905,2013,8,15
Advanced Biofuel RIN,Current Year,2013,8/16/13,average,0.895,2013,8,16
Advanced Biofuel RIN,Current Year,2013,8/19/13,average,0.895,2013,8,19
Advanced Biofuel RIN,Current Year,2013,8/20/13,average,0.8675,2013,8,20
Advanced Biofuel RIN,Current Year,2013,8/21/13,average,0.83,2013,8,21
Advanced Biofuel RIN,Current Year,2013,8/22/13,average,0.805,2013,8,22
Advanced Biofuel RIN,Current Year,2013,8/23/13,average,0.82,2013,8,23
Advanced Biofuel RIN,Current Year,2013,8/26/13,average,0.82,2013,8,26
Advanced Biofuel RIN,Current Year,2013,8/27/13,average,0.8,2013,8,27
Advanced Biofuel RIN,Current Year,2013,8/28/13,average,0.78,2013,8,28
Advanced Biofuel RIN,Current Year,2013,8/29/13,average,0.755,2013,8,29
Advanced Biofuel RIN,Current Year,2013,8/30/13,average,0.78,2013,8,30
Advanced Biofuel RIN,Current Year,2013,9/3/13,average,0.7875,2013,9,3
Advanced Biofuel RIN,Current Year,2013,9/4/13,average,0.8,2013,9,4
Advanced Biofuel RIN,Current Year,2013,9/5/13,average,0.775,2013,9,5
Advanced Biofuel RIN,Current Year,2013,9/6/13,average,0.77,2013,9,6
Advanced Biofuel RIN,Current Year,2013,9/9/13,average,0.77,2013,9,9
Advanced Biofuel RIN,Current Year,2013,9/10/13,average,0.7625,2013,9,10
Advanced Biofuel RIN,Current Year,2013,9/11/13,average,0.73,2013,9,11
Advanced Biofuel RIN,Current Year,2013,9/12/13,average,0.705,2013,9,12
Advanced Biofuel RIN,Current Year,2013,9/13/13,average,0.655,2013,9,13
Advanced Biofuel RIN,Current Year,2013,9/16/13,average,0.6425,2013,9,16
Advanced Biofuel RIN,Current Year,2013,9/17/13,average,0.595,2013,9,17
Advanced Biofuel RIN,Current Year,2013,9/18/13,average,0.6,2013,9,18
Advanced Biofuel RIN,Current Year,2013,9/19/13,average,0.64,2013,9,19
Advanced Biofuel RIN,Current Year,2013,9/20/13,average,0.615,2013,9,20
Advanced Biofuel RIN,Current Year,2013,9/23/13,average,0.62,2013,9,23
Advanced Biofuel RIN,Current Year,2013,9/24/13,average,0.6025,2013,9,24
Advanced Biofuel RIN,Current Year,2013,9/25/13,average,0.59,2013,9,25
Advanced Biofuel RIN,Current Year,2013,9/26/13,average,0.59,2013,9,26
Advanced Biofuel RIN,Current Year,2013,9/27/13,average,0.585,2013,9,27
Advanced Biofuel RIN,Current Year,2013,9/30/13,average,0.55,2013,9,30
Advanced Biofuel RIN,Current Year,2013,10/1/13,average,0.565,2013,10,1
Advanced Biofuel RIN,Current Year,2013,10/2/13,average,0.57,2013,10,2
Advanced Biofuel RIN,Current Year,2013,10/3/13,average,0.53,2013,10,3
Advanced Biofuel RIN,Current Year,2013,10/4/13,average,0.51,2013,10,4
Advanced Biofuel RIN,Current Year,2013,10/7/13,average,0.5375,2013,10,7
Advanced Biofuel RIN,Current Year,2013,10/8/13,average,0.58,2013,10,8
Advanced Biofuel RIN,Current Year,2013,10/9/13,average,0.59,2013,10,9
Advanced Biofuel RIN,Current Year,2013,10/10/13,average,0.495,2013,10,10
Advanced Biofuel RIN,Current Year,2013,10/11/13,average,0.45,2013,10,11
Advanced Biofuel RIN,Current Year,2013,10/14/13,average,0.5,2013,10,14
Advanced Biofuel RIN,Current Year,2013,10/15/13,average,0.515,2013,10,15
Advanced Biofuel RIN,Current Year,2013,10/16/13,average,0.475,2013,10,16
Advanced Biofuel RIN,Current Year,2013,10/17/13,average,0.455,2013,10,17
Advanced Biofuel RIN,Current Year,2013,10/18/13,average,0.45,2013,10,18
Advanced Biofuel RIN,Current Year,2013,10/21/13,average,0.435,2013,10,21
Advanced Biofuel RIN,Current Year,2013,10/22/13,average,0.42,2013,10,22
Advanced Biofuel RIN,Current Year,2013,10/23/13,average,0.405,2013,10,23
Advanced Biofuel RIN,Current Year,2013,10/24/13,average,0.35,2013,10,24
Advanced Biofuel RIN,Current Year,2013,10/25/13,average,0.34,2013,10,25
Advanced Biofuel RIN,Current Year,2013,10/28/13,average,0.275,2013,10,28
Advanced Biofuel RIN,Current Year,2013,10/29/13,average,0.295,2013,10,29
Advanced Biofuel RIN,Current Year,2013,10/30/13,average,0.315,2013,10,30
Advanced Biofuel RIN,Current Year,2013,10/31/13,average,0.325,2013,10,31
Advanced Biofuel RIN,Current Year,2013,11/1/13,average,0.345,2013,11,1
Advanced Biofuel RIN,Current Year,2013,11/4/13,average,0.345,2013,11,4
Advanced Biofuel RIN,Current Year,2013,11/5/13,average,0.37,2013,11,5
Advanced Biofuel RIN,Current Year,2013,11/6/13,average,0.375,2013,11,6
Advanced Biofuel RIN,Current Year,2013,11/7/13,average,0.36,2013,11,7
Advanced Biofuel RIN,Current Year,2013,11/8/13,average,0.305,2013,11,8
Advanced Biofuel RIN,Current Year,2013,11/11/13,average,0.2925,2013,11,11
Advanced Biofuel RIN,Current Year,2013,11/12/13,average,0.24,2013,11,12
Advanced Biofuel RIN,Current Year,2013,11/13/13,average,0.24,2013,11,13
Advanced Biofuel RIN,Current Year,2013,11/14/13,average,0.26875,2013,11,14
Advanced Biofuel RIN,Current Year,2013,11/15/13,average,0.2575,2013,11,15
Advanced Biofuel RIN,Current Year,2013,11/18/13,average,0.23,2013,11,18
Advanced Biofuel RIN,Current Year,2013,11/19/13,average,0.23,2013,11,19
Advanced Biofuel RIN,Current Year,2013,11/20/13,average,0.23125,2013,11,20
Advanced Biofuel RIN,Current Year,2013,11/21/13,average,0.22,2013,11,21
Advanced Biofuel RIN,Current Year,2013,11/22/13,average,0.24,2013,11,22
Advanced Biofuel RIN,Current Year,2013,11/25/13,average,0.265,2013,11,25
Advanced Biofuel RIN,Current Year,2013,11/26/13,average,0.275,2013,11,26
Advanced Biofuel RIN,Current Year,2013,11/27/13,average,0.27,2013,11,27
Advanced Biofuel RIN,Current Year,2013,12/2/13,average,0.295,2013,12,2
Advanced Biofuel RIN,Current Year,2013,12/3/13,average,0.3225,2013,12,3
Advanced Biofuel RIN,Current Year,2013,12/4/13,average,0.355,2013,12,4
Advanced Biofuel RIN,Current Year,2013,12/5/13,average,0.37,2013,12,5
Advanced Biofuel RIN,Current Year,2013,12/6/13,average,0.37,2013,12,6
Advanced Biofuel RIN,Current Year,2013,12/9/13,average,0.36,2013,12,9
Advanced Biofuel RIN,Current Year,2013,12/10/13,average,0.3175,2013,12,10
Advanced Biofuel RIN,Current Year,2013,12/11/13,average,0.28,2013,12,11
Advanced Biofuel RIN,Current Year,2013,12/12/13,average,0.31,2013,12,12
Advanced Biofuel RIN,Current Year,2013,12/13/13,average,0.31,2013,12,13
Advanced Biofuel RIN,Current Year,2013,12/16/13,average,0.3,2013,12,16
Advanced Biofuel RIN,Current Year,2013,12/17/13,average,0.305,2013,12,17
Advanced Biofuel RIN,Current Year,2013,12/18/13,average,0.335,2013,12,18
Advanced Biofuel RIN,Current Year,2013,12/19/13,average,0.31,2013,12,19
Advanced Biofuel RIN,Current Year,2013,12/20/13,average,0.3125,2013,12,20
Advanced Biofuel RIN,Current Year,2013,12/23/13,average,0.33,2013,12,23
Advanced Biofuel RIN,Current Year,2013,12/24/13,average,0.3275,2013,12,24
Advanced Biofuel RIN,Current Year,2013,12/26/13,average,0.33,2013,12,26
Advanced Biofuel RIN,Current Year,2013,12/27/13,average,0.35,2013,12,27
